rural,declarante,boasaude,lnrnd,escolar,fem,idade,cp,empr
0,1,1,1.219311803,11,1,32,0,0
0,1,0,1.236703243,11,1,32,0,0
0,1,1,3.573174869,15,1,57,0,0
0,0,1,2.697707909,15,1,32,0,0
0,0,0,2.880032132,15,1,50,0,0
0,1,1,2.06910025,15,1,31,1,0
0,1,1,1.242430962,11,1,36,0,0
0,1,1,2.177316527,11,0,34,0,0
0,0,0,0.901960515,11,1,30,0,0
0,1,1,0.901960515,11,1,25,0,0
0,0,1,0.806650335,4,0,73,0,0
0,1,0,1.558282126,4,0,51,1,0
0,0,1,1.781423177,13,0,40,0,0
0,1,1,3.167714205,11,0,45,0,1
0,0,1,1.876732448,15,1,42,0,0
0,1,1,3.573174313,11,0,31,1,0
0,1,1,2.25142514,14,1,32,0,0
1,0,1,1.221807389,3,0,54,1,0
1,0,1,0.806650335,0,0,24,0,0
1,1,1,1.236703243,5,1,36,0,0
1,0,1,1.400652877,11,0,19,0,0
1,0,1,0.970502961,2,0,52,0,0
1,0,1,0.970502961,4,1,28,0,0
1,0,1,2.379255178,11,0,33,0,1
1,1,1,2.656890248,11,1,31,0,0
1,1,1,1.242430962,4,1,50,0,0
1,0,1,1.236703243,5,0,38,0,0
1,0,1,3.39085309,11,0,43,0,1
1,1,1,1.963743067,4,0,60,0,0
1,0,1,0.901960515,4,0,49,0,0
1,0,1,1.12750594,11,1,39,0,0
1,0,1,0.719638958,8,0,18,0,0
1,0,1,1.146553772,11,1,38,0,0
1,0,1,1.676063773,6,0,54,0,0
1,0,1,0.63959625,7,0,30,0,0
1,1,1,2.251429306,4,1,26,0,0
1,0,1,0.806650335,3,0,31,0,0
1,1,0,0.865184943,2,1,40,0,0
1,1,1,0.901960515,0,0,35,0,0
1,1,1,1.781419844,4,0,61,1,0
0,1,0,1.886783693,8,0,43,0,0
0,0,0,1.886783693,8,1,50,0,0
0,1,0,1.152829517,4,1,60,1,0
0,1,1,1.558282126,9,0,39,1,0
0,0,0,3.98868909,4,0,53,0,1
0,1,1,1.59910162,4,0,59,1,0
0,1,1,1.861463577,11,0,45,0,0
0,0,1,0.982927703,7,1,49,0,0
0,1,1,1.14235427,11,0,22,0,0
0,0,1,0.901960515,11,1,27,0,0
0,1,0,0.172025263,5,0,33,0,0
0,0,1,1.375958069,0,0,23,0,0
0,1,0,0.865146255,9,1,20,0,0
0,0,1,2.474565358,11,0,36,0,0
0,0,1,1.077311671,11,1,19,0,0
0,0,0,2.880028799,15,0,54,0,0
0,1,1,2.445578703,11,1,46,0,0
0,1,0,2.186884952,8,1,38,1,0
0,0,1,1.736970505,8,0,20,0,0
0,0,1,1.694410891,11,1,19,0,0
0,0,1,1.335138574,11,0,26,0,0
0,0,0,2.004563395,11,0,45,0,0
0,0,1,0.90596444,11,0,30,0,0
0,1,1,1.088285996,11,1,29,0,0
0,1,1,0.901960515,9,0,31,0,0
0,0,1,1.088288219,11,1,24,0,0
0,0,1,1.676063773,8,0,50,0,0
0,1,1,1.701381581,3,0,23,0,0
0,1,1,0.897928397,7,1,37,0,0
0,0,1,1.08827933,11,0,32,0,0
0,0,0,0.395152149,0,0,55,1,0
0,1,0,0.919215982,0,1,50,0,0
0,1,1,2.985387981,8,0,39,0,1
0,1,0,-10.1369774,8,1,31,0,0
0,0,1,0.759784152,11,0,26,0,0
0,1,1,1.375981402,3,1,36,0,0
0,1,1,-0.128079329,6,1,17,0,0
0,1,0,0.75181376,7,0,49,1,0
0,0,1,0.528683541,7,1,47,1,0
0,0,1,0.719638958,11,0,25,0,0
0,0,0,1.78144651,0,1,70,1,0
0,0,1,0.901960515,5,0,32,0,0
0,1,1,1.540269302,11,1,38,0,0
0,1,1,0.982927703,11,0,19,0,0
0,0,1,2.356782322,3,0,65,0,0
0,0,1,3.167717538,5,1,50,0,0
0,1,1,0.374532862,10,0,17,1,0
0,1,1,0.719638958,11,1,28,0,0
0,1,1,1.781423177,7,1,47,0,1
0,0,1,1.088282663,11,0,46,0,0
0,1,1,1.306969483,11,0,22,0,0
0,0,1,1.375960569,4,0,50,1,0
0,0,0,1.694410891,3,0,55,0,0
0,1,1,1.274759395,9,0,23,0,0
0,0,1,0.601855922,9,1,18,0,0
0,0,1,-1.996578561,3,0,11,0,0
0,0,1,0.901960515,0,0,60,1,0
0,0,1,0.364372157,8,1,38,0,0
0,1,0,1.108084964,5,0,38,0,0
0,1,1,1.44049909,7,0,26,0,0
0,0,1,1.306969483,5,0,35,0,0
0,1,0,-9.731512288,0,0,42,0,0
0,0,1,0.901960515,11,1,40,1,0
0,0,0,1.189642587,5,1,43,0,0
0,0,0,0.172025263,2,0,43,1,0
0,0,1,1.193646512,11,1,21,0,0
0,0,1,0.800606146,9,1,18,0,0
0,1,0,1.424752519,5,0,36,1,0
0,0,1,0.865155778,7,0,29,1,0
0,0,1,1.088315995,11,0,20,0,0
0,0,1,1.311422881,11,1,32,0,0
0,0,0,1.27060422,4,1,46,0,0
0,0,0,1.467309752,4,0,50,0,0
0,0,1,1.558282126,11,0,20,0,0
0,1,1,-9.626151772,3,1,75,0,0
0,0,1,1.730130409,11,0,23,0,0
0,0,0,0.731614862,4,0,55,1,0
0,1,1,1.183594358,11,1,27,0,0
0,0,1,1.558282126,11,0,31,0,0
0,0,1,1.27060422,4,0,58,0,0
0,1,1,1.558282126,2,0,47,0,0
0,0,1,0.982927703,7,1,49,0,0
0,0,1,1.242430962,11,0,25,0,0
0,0,1,1.242430962,11,0,23,0,0
0,0,1,0.90596444,11,1,19,0,0
0,1,1,1.64789607,11,1,22,0,0
0,0,1,1.607083599,4,0,51,0,0
0,0,1,0.913936419,8,1,43,0,0
0,0,1,1.558282126,15,1,34,0,0
0,1,1,1.133892431,11,1,28,0,0
0,1,1,1.146553772,11,1,25,0,0
0,0,0,1.558280737,11,0,31,0,0
0,1,0,1.558302959,0,0,67,1,0
0,0,1,2.186884952,11,0,48,0,0
0,1,1,0.508495119,7,1,46,0,0
0,0,1,1.242430962,6,0,34,0,0
0,0,1,1.27060422,11,0,45,0,0
0,0,0,0.252094893,11,1,22,0,0
0,0,1,1.686112997,8,0,47,0,0
0,1,1,1.088282663,11,1,21,0,0
0,1,1,1.255335466,10,0,22,0,0
0,1,1,0.90596444,3,0,58,0,0
0,1,0,0.90596444,0,1,48,0,0
0,1,1,0.960478079,2,0,52,1,0
0,1,1,1.22804533,8,0,47,0,0
0,1,1,1.17529404,4,1,38,0,0
0,1,1,1.462971946,9,0,34,0,0
0,0,0,0.901960515,5,1,32,0,0
0,0,1,1.395868337,7,1,14,0,0
0,1,1,0.806650335,7,1,36,0,0
0,0,1,1.19264403,4,0,23,0,0
0,1,1,0.865142445,2,0,57,0,0
0,1,0,-0.520971936,1,1,50,1,0
0,0,1,1.17529404,11,0,32,0,0
0,1,1,1.329442339,11,0,21,0,0
0,1,0,0.172100257,4,1,50,0,0
0,0,0,0.500519331,11,1,32,0,0
0,0,0,0.992975817,11,0,20,0,0
0,0,0,0.806650335,5,0,48,0,0
0,0,0,0.806650335,11,1,23,0,0
0,1,1,1.311422881,6,0,39,0,0
0,1,1,1.845982948,11,1,35,0,0
0,0,1,1.27060422,11,0,25,0,0
0,1,0,0.508471311,0,1,48,0,0
0,1,1,0.970499627,0,0,54,0,0
0,1,0,0.577462595,9,0,29,1,0
0,0,0,-9.443830215,8,1,42,0,0
0,1,1,1.421891327,8,1,51,0,0
0,1,1,1.990060159,11,0,47,0,0
0,1,1,0.459682337,2,0,30,0,0
0,1,0,0.901960515,11,1,48,0,0
0,1,1,1.001272801,4,0,47,0,0
0,1,1,0.16002317,8,1,36,0,0
0,1,1,0.901960515,7,1,32,0,0
0,1,1,1.329442339,7,0,38,0,0
0,0,1,0.865147445,4,0,40,0,0
0,0,1,0.445290339,4,1,48,0,0
0,1,1,0.123235099,11,1,23,0,0
0,0,1,1.329442339,10,0,24,0,0
0,0,1,0.844090312,11,1,33,0,0
0,1,1,1.27060422,11,0,31,0,0
0,1,1,1.452922999,11,0,28,0,0
0,0,1,1.78142651,11,1,47,0,0
0,1,1,1.152854517,9,1,44,1,0
0,1,1,2.656898581,15,1,22,0,0
0,1,1,1.088282663,2,0,44,0,0
0,1,0,1.242430962,2,1,43,0,0
0,0,1,1.088282663,7,0,34,0,0
0,0,1,1.59910162,2,0,41,0,0
0,1,1,1.59910162,4,1,39,0,0
0,0,1,1.008239955,11,0,19,0,0
0,0,1,1.181774554,8,0,39,0,0
0,0,1,0.901960515,4,0,63,0,0
0,0,1,1.27060422,15,0,24,0,0
0,0,1,1.088282663,4,0,37,0,0
0,1,1,0.642103886,11,1,43,0,0
0,0,0,1.558282126,6,0,41,0,0
0,1,1,1.399703657,10,1,36,0,0
0,1,1,1.026411869,15,0,34,0,0
0,1,1,1.27060422,11,1,34,0,0
0,1,1,1.27060422,8,0,46,1,0
0,0,1,0.970499627,10,0,28,0,0
0,1,0,0.982927703,5,1,47,0,0
0,0,1,1.377961042,11,0,38,0,0
0,1,1,2.811039737,12,1,38,0,0
0,0,0,2.76225493,7,0,36,0,0
0,1,0,1.712438163,11,1,34,0,1
0,1,0,0.577473706,0,1,40,0,0
0,1,1,0.901960515,11,1,54,0,0
0,1,1,1.31939359,8,0,41,0,0
0,0,1,1.295296426,0,0,61,0,0
0,1,1,1.013559692,11,0,19,0,0
0,1,1,1.558286292,7,0,46,0,0
0,1,0,1.163392022,0,0,64,0,0
0,1,1,1.335141699,10,0,38,0,0
0,0,1,1.088282663,11,0,50,0,0
0,0,1,1.088285996,11,1,29,0,0
0,0,1,0.901960515,11,0,25,0,0
0,0,1,1.781423177,11,0,38,0,0
0,1,1,2.312047311,15,1,35,0,0
0,1,1,0.16002317,7,0,51,0,0
0,0,1,0.962725449,11,0,21,0,0
0,0,1,0.587510709,1,0,61,0,0
0,1,1,-9.087155271,4,1,59,0,0
1,0,0,1.088284178,6,0,45,0,0
1,1,1,0.395147387,4,1,31,1,0
1,1,0,1.558286292,3,0,58,1,0
1,1,0,3.19240259,6,0,55,1,0
1,0,1,1.183591328,3,0,53,0,0
1,1,1,0.172025263,1,1,55,0,0
1,0,1,1.375960569,10,0,23,0,0
1,0,1,1.311449547,0,0,37,0,0
1,1,0,3.978639977,3,0,57,0,1
1,0,1,1.487664254,0,0,58,0,0
1,1,0,0.887617523,1,1,55,0,0
1,0,0,1.487664254,3,0,58,0,0
1,0,1,1.78142151,11,0,28,0,0
1,1,1,1.189642587,7,1,25,0,0
1,1,1,1.437654459,10,0,44,0,0
1,1,0,1.398434258,11,0,50,0,0
1,0,1,1.124001623,1,0,18,0,0
0,0,1,2.811035451,15,0,52,1,0
0,1,0,2.379254178,15,1,48,1,0
0,0,1,2.028294088,13,0,22,0,0
0,1,0,2.320416345,4,0,66,1,0
0,1,1,0.887123091,2,1,50,0,0
0,0,1,1.558282126,5,0,46,0,0
0,0,1,1.133258483,10,1,23,0,0
0,0,1,-9.780302452,8,0,15,0,0
0,0,1,2.356782322,11,0,46,0,1
0,1,1,1.440502215,9,1,59,0,0
0,0,1,2.880028799,15,0,41,0,0
0,1,1,2.186884952,11,1,37,0,0
0,1,1,2.474565358,15,1,32,0,0
0,0,1,2.656898581,10,1,48,1,0
0,0,1,2.579924873,11,0,29,0,1
0,1,1,3.301240181,12,0,55,0,0
0,1,1,3.524384982,12,1,52,0,1
0,1,1,1.876732448,11,0,42,0,0
0,1,1,1.20872988,11,1,40,0,0
0,1,1,1.029948087,11,1,22,0,0
0,1,1,1.12750594,9,1,16,0,0
0,1,0,1.335139963,4,0,61,0,0
0,0,1,0.865155778,10,0,30,1,0
0,1,1,1.35678054,11,0,44,0,0
0,0,0,1.174462041,12,1,22,0,0
0,1,0,1.137075208,2,0,62,0,0
0,1,1,1.21736257,8,1,39,0,0
0,0,1,1.424752519,8,0,15,0,0
0,0,1,2.697707909,15,0,28,1,0
0,1,1,2.697707909,11,1,28,1,0
0,1,1,2.186884952,15,0,32,0,0
0,0,1,1.088285996,15,1,35,0,0
0,1,1,0.747364409,3,0,78,1,0
0,1,1,0.459757332,2,1,70,1,0
0,1,1,-1.254807813,4,1,50,1,0
0,0,1,1.740599516,14,0,21,0,0
0,0,1,2.186884952,13,0,21,0,0
0,1,1,1.438936953,13,1,20,0,0
0,0,0,0.395158815,3,0,68,1,0
0,1,1,2.149843303,15,1,53,0,0
0,0,1,1.740599516,10,0,45,0,1
0,0,1,0.865139112,12,1,24,0,0
0,0,1,0.865155778,11,0,51,1,0
0,1,1,1.088305996,11,1,32,0,0
0,1,1,2.474566608,7,1,40,0,1
0,0,1,1.080249954,13,0,23,0,0
0,1,1,1.580753593,11,1,46,0,0
0,0,1,1.963743067,15,1,43,0,0
0,1,0,1.335138574,11,1,50,0,0
0,1,0,1.424752519,11,0,44,1,0
0,0,1,1.12750594,11,0,18,0,0
0,1,1,2.697707242,13,0,33,0,0
0,1,1,1.876732448,11,1,35,0,0
0,0,1,1.221814056,11,0,43,0,0
0,1,1,3.208531533,7,0,43,0,1
0,0,1,-9.849295323,11,1,41,0,0
0,0,0,1.27060422,3,1,56,0,0
0,0,1,1.963743067,12,1,29,0,0
0,0,1,0.952154655,6,0,35,0,0
0,0,1,1.189642587,5,1,40,0,0
0,0,1,1.781423177,4,0,47,0,0
0,1,1,1.201608968,4,1,42,1,0
0,0,1,1.493744438,4,0,21,0,0
0,0,1,-9.954655839,8,1,16,0,0
0,1,0,0.784177479,0,1,47,0,0
0,0,0,0.901960515,2,1,27,0,0
0,0,1,1.31939359,4,0,44,0,0
0,1,1,1.963743067,11,0,35,0,0
0,1,1,2.043785134,11,1,27,0,1
0,1,1,1.047460669,12,0,46,1,0
0,1,1,1.676063773,9,1,31,0,0
0,1,1,1.165245556,11,1,40,0,0
0,1,1,1.546317531,11,1,30,0,0
0,1,1,2.474565358,13,0,40,0,0
0,1,0,0.642028893,4,1,49,0,0
0,0,1,1.663640141,13,0,27,0,0
0,0,1,1.152821184,11,0,23,0,0
0,0,1,1.395765402,1,0,32,0,0
0,1,1,1.12750594,11,1,24,0,0
0,1,1,1.27060422,4,0,37,0,0
0,0,1,1.558282126,11,1,34,0,0
0,1,1,1.963741401,11,0,35,0,1
0,0,1,-9.954655839,9,1,33,0,0
0,0,1,1.61385299,4,0,36,0,0
0,1,1,1.532964638,11,1,39,0,0
0,0,1,2.496543612,11,0,50,0,1
0,0,1,1.527820728,11,0,29,0,0
0,0,1,1.306969483,4,0,53,1,0
0,1,1,1.424752519,4,1,46,1,0
0,1,1,2.251423056,6,0,42,0,1
0,1,1,-9.731512288,8,1,40,0,0
0,0,1,1.676063773,11,1,21,0,0
0,1,1,1.558282126,5,0,31,1,0
0,0,1,0.865147445,8,1,35,0,0
0,1,1,1.820641583,8,0,44,1,0
0,1,0,-9.443830215,6,1,46,0,0
0,1,1,-9.731512288,2,0,65,0,0
0,0,0,0.975807061,4,1,49,0,0
0,1,1,2.186884952,11,0,29,0,1
0,1,1,1.761220674,13,1,27,0,0
0,1,1,2.24095077,11,0,45,0,0
0,1,1,1.676063773,11,0,34,0,0
0,1,1,1.558282126,11,0,27,0,0
0,1,1,1.424752519,5,0,22,0,0
0,1,1,1.876732448,11,0,29,0,0
0,0,1,1.236703243,11,0,22,0,0
0,0,0,1.132618817,11,0,20,0,0
0,1,1,1.781423177,4,0,49,1,0
0,1,1,1.724853408,12,1,22,0,0
0,1,1,3.69833726,14,0,58,1,0
0,1,1,2.331467206,15,1,27,0,0
0,1,1,3.678535162,15,1,50,1,0
0,0,1,3.167709538,15,0,48,0,1
0,1,1,1.404135613,15,1,35,0,0
0,1,1,1.876732448,15,0,28,0,0
0,1,1,4.132789387,15,0,38,1,0
0,1,1,3.860856386,15,1,37,1,0
0,0,1,4.26632116,4,0,78,0,1
0,0,1,3.455391277,15,0,46,0,1
0,1,1,1.963743067,11,1,39,0,0
0,0,1,3.062349245,15,0,44,0,1
0,1,1,2.513788763,15,1,39,0,0
0,0,1,2.474563691,14,1,46,0,1
0,0,1,1.781423177,15,0,34,1,0
0,1,1,0.77812925,0,0,61,0,0
0,1,1,2.736928119,15,0,47,0,0
0,1,1,0.901960515,8,1,38,0,0
0,1,1,1.27060422,3,0,21,0,0
0,1,1,0.865139112,11,0,17,0,0
0,0,1,4.622995438,15,0,52,0,1
0,0,1,1.712434591,15,1,45,0,0
0,0,0,3.167709538,0,0,42,0,1
0,1,0,3.860855969,5,0,54,0,0
0,1,1,3.285492796,15,0,31,0,1
0,1,1,3.167710038,15,1,29,0,1
0,1,1,3.285492796,11,0,25,0,1
0,1,0,3.901678713,15,0,61,1,0
0,1,1,4.60279254,15,0,47,0,0
0,1,1,4.405582894,15,0,44,1,0
0,1,1,3.167724205,15,1,40,1,0
0,0,1,1.558282126,11,0,46,0,0
0,1,1,2.474565358,15,1,47,0,0
0,0,1,1.088285996,12,0,21,0,0
0,1,1,1.781433177,8,1,34,1,0
0,1,1,1.59910162,4,0,58,0,0
0,0,1,1.618906012,11,0,23,0,0
0,0,1,0.901960515,11,0,18,0,0
0,0,1,1.375968069,2,0,61,1,0
0,0,0,1.868432887,11,0,36,0,0
0,0,0,1.236703243,11,1,33,0,0
0,1,1,1.242430962,11,0,28,0,0
0,1,1,1.146553772,9,1,30,0,0
0,0,1,1.78142151,4,0,51,1,0
0,1,0,0.009515157,2,1,46,1,0
0,0,1,1.44049909,11,0,24,1,0
0,0,0,0.45969067,11,0,21,1,0
0,1,1,0.583506783,11,1,27,0,0
0,1,1,1.781433177,7,1,55,1,0
0,0,1,1.466716131,11,1,26,0,0
0,0,1,1.452920221,11,0,30,0,0
0,1,1,1.335138574,4,0,38,0,0
0,0,1,1.963741401,11,0,53,0,0
0,1,1,1.493744438,11,1,59,0,0
0,0,1,1.418520183,14,1,23,0,0
0,1,1,1.547808852,11,0,19,0,0
0,1,1,1.395762461,4,0,52,0,0
0,1,1,1.513546804,4,1,48,0,0
0,0,1,1.00732103,10,1,17,0,0
0,1,1,2.849256307,4,0,51,0,1
0,1,1,1.618906012,8,1,45,0,0
0,1,1,1.80340078,12,0,20,0,0
0,1,1,1.618906012,11,0,33,1,0
0,1,1,1.558282126,4,0,53,1,0
0,1,1,1.963743067,11,0,23,0,0
0,0,1,2.474565358,10,0,43,0,1
0,1,1,2.200128775,11,0,45,1,0
0,1,1,2.200128775,4,1,42,1,0
0,0,1,2.579924873,8,0,45,1,0
0,1,1,-9.731512288,11,1,42,0,0
0,0,1,1.59910162,8,0,26,1,0
0,0,0,1.088280282,10,0,51,0,0
0,0,1,1.350645646,10,0,17,0,0
0,0,0,1.27060422,3,0,41,1,0
0,1,0,1.232872866,8,1,33,0,0
0,0,1,1.088284178,4,0,47,0,0
0,0,0,1.27060422,3,0,65,0,0
0,0,1,3.049927003,3,0,59,1,0
0,0,1,1.255335466,4,0,47,0,0
0,0,1,1.069935376,8,0,19,0,0
0,1,1,2.186884952,11,0,32,1,0
0,0,1,1.083829503,8,0,36,0,0
0,1,1,1.238343084,1,1,44,0,0
0,0,1,1.083829503,5,0,21,0,0
0,1,1,1.12750594,11,1,19,0,0
0,1,1,1.12750594,10,1,17,0,0
0,1,1,3.062358134,5,0,39,1,0
0,0,1,1.27060422,4,1,42,0,0
0,1,1,2.06910025,11,0,36,0,1
0,1,1,2.76224743,11,1,32,0,0
0,1,1,1.715671508,9,0,43,0,0
0,0,1,1.462971946,11,1,36,0,0
0,0,1,1.424752519,10,0,18,0,0
0,0,1,1.558282126,7,0,33,0,0
0,0,1,2.004563395,2,0,55,1,0
0,0,1,1.595107695,11,1,22,0,0
0,1,0,2.251421806,11,0,35,0,1
0,0,1,1.27060422,7,1,35,0,0
0,1,0,-1.619584224,0,1,74,1,0
0,0,1,1.78144651,11,0,23,0,0
0,1,1,1.12750594,11,1,25,0,0
0,0,1,1.558282126,9,0,35,0,0
0,1,1,0.719638958,3,0,54,1,0
0,0,0,1.255335466,8,0,40,0,0
0,1,1,0.925805889,0,1,30,0,0
0,1,1,1.781425677,11,1,45,0,0
0,0,1,1.781423177,5,0,35,0,0
0,1,1,1.558282126,2,1,28,1,0
0,1,0,0.901960515,5,1,39,0,0
0,1,1,1.558282126,4,1,39,1,0
0,1,1,1.183594358,11,0,19,0,0
0,0,1,1.558286292,11,1,19,0,0
0,0,1,1.27060422,11,0,23,0,0
0,1,1,1.781423177,2,0,34,0,1
0,0,1,1.850948568,8,0,39,0,0
0,1,1,1.088285996,11,1,27,0,0
0,0,0,1.676063773,11,0,51,0,0
0,1,1,1.558319625,4,1,47,0,0
0,0,1,1.963743067,9,0,30,0,0
0,1,0,1.59910162,11,1,30,1,0
0,1,1,0.901960515,6,1,35,0,0
0,1,0,0.901960515,5,1,51,0,0
0,1,0,1.088285996,15,1,46,0,0
0,1,1,3.167710038,11,1,36,0,1
0,1,1,1.963743067,11,0,43,0,0
0,0,1,2.523355284,14,0,43,0,0
0,1,1,2.523355284,14,1,46,0,0
0,0,0,1.558282126,5,0,39,0,0
0,0,0,1.858383478,10,0,35,0,0
0,0,0,1.088285996,0,0,57,1,0
0,1,1,0.172025263,10,1,30,0,0
0,1,1,1.424752519,8,0,52,1,0
0,1,1,0.901960515,8,1,51,0,0
0,1,1,0.901960515,11,1,21,0,0
0,1,1,1.963743067,8,0,23,0,0
0,1,0,1.350645646,8,1,22,0,0
0,1,1,1.350645646,11,0,29,0,0
0,1,1,1.595095647,11,0,31,0,0
0,0,0,0.982927703,8,0,46,1,0
0,0,0,1.088285996,10,1,24,0,0
0,0,0,1.088285996,0,0,33,1,0
0,0,1,1.963743067,8,0,30,1,0
0,1,1,1.493744438,7,0,35,1,0
0,1,1,0.395158815,3,1,46,0,0
0,0,1,0.172025263,2,0,47,1,0
0,0,1,1.558282126,11,0,21,1,0
0,1,1,0.672780855,5,1,36,0,0
0,0,1,1.088285996,4,0,50,0,0
0,1,1,0.901960515,6,0,22,0,0
0,0,1,1.088285996,11,1,20,0,0
0,0,1,2.186884952,11,0,30,0,0
0,0,1,1.781423177,14,0,27,0,0
0,1,1,1.906582202,13,0,31,1,0
0,1,1,1.963743067,14,1,29,0,0
0,1,0,1.963743067,3,0,54,0,0
0,0,1,1.493744438,11,1,26,0,0
0,1,1,1.424752519,11,1,24,0,0
0,0,0,1.558282126,4,1,48,0,0
0,0,1,1.781423177,0,0,27,1,0
0,0,1,1.27060422,10,0,28,0,0
0,1,1,1.088285996,11,1,27,1,0
0,1,0,1.27060422,4,1,55,0,0
0,1,1,1.27060422,11,0,37,0,0
0,1,0,1.27060422,6,1,40,0,0
0,0,0,0.913936419,11,1,19,0,0
0,1,1,1.424752519,11,1,40,0,0
0,0,1,1.781423177,11,1,47,0,0
0,0,1,0.459707336,4,0,65,1,0
0,1,1,1.676063773,4,1,34,0,0
0,1,1,-0.115640143,0,0,46,1,0
0,1,1,1.730130409,8,0,42,0,0
0,1,1,1.558282126,6,0,34,1,0
0,1,1,0.901960515,3,1,34,0,0
0,1,1,1.558282126,11,1,31,0,0
0,0,1,1.558282126,11,0,34,0,0
0,1,1,2.474565358,13,0,33,0,0
0,0,1,1.088285996,10,1,19,0,0
0,0,1,1.558282126,8,0,33,0,0
0,1,0,0.865147445,2,1,61,1,0
0,0,0,0.682820888,0,0,44,0,0
0,1,0,0.577473706,8,1,29,0,0
0,1,1,2.186884952,11,0,27,0,0
0,0,1,1.27060422,11,1,25,0,0
0,0,1,1.558282126,10,0,24,0,0
0,1,1,1.27060422,11,1,21,0,0
0,1,1,0.865147445,6,0,40,1,0
0,1,1,1.088285996,8,1,45,0,0
0,1,0,2.369205398,11,0,39,0,0
0,0,1,1.781423177,2,1,30,0,0
0,1,1,2.186884952,11,0,33,0,0
0,0,1,1.558282126,11,1,35,0,0
1,1,1,1.558286292,4,0,33,1,0
1,1,1,1.558319625,13,1,28,1,0
1,1,0,1.493744438,8,0,57,0,0
1,0,0,0.901960515,15,1,53,0,0
1,0,1,3.116416875,15,1,30,0,0
1,0,1,0.865139112,0,0,54,1,0
1,1,0,-10.1369774,8,1,50,0,0
1,1,1,-8.345217927,8,1,25,0,0
1,1,0,1.088285996,1,0,56,1,0
1,1,1,1.088285996,4,0,52,1,0
1,1,1,1.088285996,8,1,44,1,0
1,1,0,1.963743067,11,0,45,1,0
1,0,0,-9.443830215,8,1,46,0,0
1,0,1,-9.731512288,3,0,20,0,0
1,0,1,0.172025263,6,0,14,0,0
1,1,0,2.251441806,7,1,25,1,0
1,0,0,1.676063773,15,1,39,0,0
1,1,1,0.800606146,5,0,39,0,0
1,0,1,0.800606146,9,1,27,0,0
1,0,1,1.31939359,11,0,18,0,0
1,1,0,1.963743067,7,0,39,0,0
1,1,1,2.614326648,14,1,44,0,0
1,1,1,1.27060422,12,1,20,0,0
1,0,1,1.27060422,11,0,18,0,0
1,0,0,1.088285996,5,0,27,1,0
1,1,1,2.251423056,11,0,28,0,1
1,1,1,0.172025263,11,1,29,1,0
1,0,0,1.676063773,11,0,25,0,0
1,0,1,0.719638958,0,0,65,0,0
1,1,1,1.5200614,3,0,41,0,0
1,0,1,1.395765402,11,0,19,0,0
1,0,0,0.459682337,4,0,46,1,0
1,1,0,1.963743067,7,0,39,0,0
1,1,0,0.901960515,2,0,40,0,0
1,0,1,0.642103886,6,0,15,0,0
1,0,0,-0.233439845,8,0,42,1,0
1,1,1,-0.233439845,6,1,37,1,0
0,0,1,1.379591424,7,0,39,0,0
0,1,1,0.642103886,11,1,23,0,0
0,1,1,1.096941301,3,0,51,0,0
0,1,0,0.459757332,11,1,51,1,0
0,1,1,1.047477335,15,1,79,1,0
0,1,1,0.107503408,0,0,42,0,0
0,0,0,1.781613157,3,0,47,1,0
0,1,0,-7.141245122,0,1,40,0,0
0,1,0,0.577473706,6,0,19,0,0
0,1,1,0.970582956,11,0,21,0,0
0,0,1,0.546699964,11,1,20,0,0
0,1,1,1.001272801,11,1,44,0,0
0,0,1,-1.254807813,9,1,16,0,0
0,0,1,-1.309429296,8,0,15,0,0
0,0,1,-0.146428468,3,0,45,0,0
0,0,1,-1.031664262,7,0,15,0,0
0,1,0,0.934126428,3,0,58,1,0
0,0,0,0.123235099,7,0,49,1,0
0,0,0,-0.051118288,11,0,24,0,0
0,0,1,0.901960515,9,1,16,0,0
0,1,1,1.217358664,11,1,26,0,0
0,0,1,1.621997786,11,0,24,0,0
0,1,0,0.092015887,6,1,32,0,0
0,0,0,0.719638958,0,0,38,1,0
0,1,0,0.379739622,0,1,33,0,0
0,0,1,1.876732448,5,0,26,0,0
0,1,1,2.251426066,15,1,39,0,0
0,0,0,-6.042632834,0,0,68,0,0
0,1,0,-1.080287829,0,1,68,1,0
0,0,1,1.17529404,11,1,20,0,0
0,1,0,0.528683541,0,0,58,1,0
0,1,0,-7.428927195,11,1,39,0,0
1,0,1,-9.913833845,4,0,52,0,0
1,1,1,-9.913833845,4,0,48,0,0
1,1,0,-9.826822468,0,0,68,0,0
1,1,0,-9.826822468,4,1,38,0,0
1,0,1,-0.616382101,9,0,17,0,0
1,0,1,0.75181376,4,0,48,1,0
1,1,1,-9.954655839,2,1,47,0,0
1,0,1,0.75181376,8,0,23,1,0
1,1,1,0.75181376,11,0,22,1,0
1,0,1,0.719638958,5,0,29,0,0
1,1,1,0.212837258,8,1,21,0,0
1,0,1,0.259019975,0,0,45,0,0
1,1,1,0.636309444,4,0,25,0,0
1,1,0,0.546693714,0,0,60,0,1
1,1,0,-9.731512288,0,1,58,0,0
1,0,0,-10.04996602,6,0,16,0,0
1,0,1,0.291808722,0,0,56,0,0
1,0,0,0.577473706,5,0,45,0,0
1,0,1,0.395158815,11,0,22,0,0
1,0,1,0.172025263,10,1,18,0,0
1,1,0,-9.038365107,2,1,56,0,0
1,1,1,-8.345217927,0,1,71,0,0
