ano,periodo,vtotal,areatotal,tempano,precano,munic
2008,1,31048.29531,15543,19.93653898,1641.131763,3541901
2009,1,28109.17121,9405,19.7056341,1464.702319,3541901
2010,1,24110.39047,9009,20.63030981,1643.15469,3541901
2011,1,22661.30225,7623,20.47909166,1331.439778,3541901
2012,1,17657.92637,7623,20.89769541,1195.976829,3541901
2013,1,17601.13946,7623,20.47344719,1524.188923,3541901
2014,1,15393.46383,7623,21.3189127,933.370268,3541901
1990,0,215003.0773,370656,22.48269011,1132.730286,3542008
1991,0,74452.23007,340758,22.84628149,1525.376535,3542008
1992,0,148471.0969,331254,22.45424492,1443.476883,3542008
1993,0,251784.2447,334125,23.15521045,1363.795909,3542008
1994,0,391842.2527,381051,23.23454728,1392.459819,3542008
1995,0,307037.3673,321651,23.18738292,1368.109907,3542008
1996,0,340598.3157,255519,22.76044496,1637.165579,3542008
1997,0,252941.4354,282447,22.94842892,1375.689005,3542008
1998,0,383097.1322,400356,22.94237973,1609.91842,3542008
1999,0,320250.8308,418077,23.45632534,1352.788686,3542008
2000,0,391610.8968,296010,23.34518119,1251.378834,3542008
2001,0,289255.4416,299277,23.59887294,1423.139226,3542008
2002,0,347501.6339,202455,24.01232874,1133.381164,3542008
2003,0,454454.041,228789,23.02164348,1298.888724,3542008
2004,0,537461.7741,288981,22.67947364,1321.425596,3542008
2005,0,572319,229977,23.16170659,1326.171562,3542008
2006,1,640516.1103,217998,23.28469793,1207.354016,3542008
2007,1,1458399.011,511434,23.64927797,1463.39377,3542008
2008,1,1616522.256,637956,22.84154925,1104.001815,3542008
2009,1,1975348.154,689535,22.99004541,1773.525243,3542008
2010,1,1277631.509,527175,22.67535055,1216.488559,3542008
2011,1,2275155.787,803880,22.5852743,1356.536901,3542008
2012,1,1682605.458,732402,22.59879398,1492.946651,3542008
2013,1,1871728.357,847935,21.71921874,1620.551387,3542008
2014,1,2485172.611,1008810,22.91769386,1278.905249,3542008
1990,0,1135368.447,830709,20.74078992,1241.835377,3542107
1991,0,713777.3187,854667,20.28342739,1479.646259,3542107
1992,0,1449878.433,713988,20.22090929,1169.444898,3542107
1993,0,2274271.637,749628,20.08273989,1220.257738,3542107
1994,0,1119299.146,900900,20.30845568,1126.173552,3542107
1995,0,1083614.324,712107,20.400823,1676.808059,3542107
1996,0,1231970.335,752598,19.8860988,1453.530744,3542107
1997,0,1331270.713,771507,20.3943355,1220.80442,3542107
1998,0,795810.2522,753687,20.74765171,1359.702008,3542107
1999,0,1076611.7,770814,20.28356556,1161.291091,3542107
2000,0,1676834.461,779427,20.12877235,1282.950421,3542107
2001,0,1637349.879,758538,20.92043666,1235.197571,3542107
2002,0,1733146.224,736362,21.54484866,1067.965077,3542107
2003,0,1258445.749,727749,20.80433732,1015.0496,3542107
2004,0,1241272.256,710028,20.2241229,1138.686466,3542107
2005,0,1426590,754875,20.94451711,1204.611647,3542107
2006,1,1590356.574,724086,20.8785791,1288.44257,3542107
2007,1,1629023.514,754875,21.24281894,1286.292451,3542107
2008,1,1618372.284,888723,20.47353345,1192.743523,3542107
2009,1,1625708.228,847341,21.05853926,1526.347394,3542107
2010,1,1607870.797,719037,21.08697141,1308.073346,3542107
2011,1,1421558.425,589743,20.84935593,1239.499255,3542107
2012,1,,589545,21.50699562,1470.106958,3542107
2013,1,1461526.951,589644,20.89257134,1436.976215,3542107
2014,1,,589545,21.86735755,799.4882273,3542107
1990,0,1047931.036,1830708,22.59297826,1354.805412,3542206
1991,0,830409.8767,1995444,23.02170848,1181.601827,3542206
1992,0,1589533.473,2009898,22.52722659,1365.460328,3542206
1993,0,2129750.858,1743093,23.08337688,1261.555489,3542206
1994,0,1182141.771,999801,23.35160717,1252.018,3542206
1995,0,1075229.688,1316799,23.3116274,1188.778962,3542206
1996,0,1554548.52,1231560,22.84463166,1477.136824,3542206
1997,0,2157644.681,1638153,23.05864415,1611.329712,3542206
1998,0,2080125.077,1985148,22.95910401,1475.28949,3542206
1999,0,2080831.371,2031381,23.37888159,1253.811784,3542206
2000,0,1812856.989,1721511,23.18065684,1445.67624,3542206
2001,0,2457745.001,1957626,23.45825152,1435.041656,3542206
2002,0,4425473.012,2768436,24.20829165,1642.17592,3542206
2003,0,6473698.272,4230468,23.2244678,1575.76111,3542206
2004,0,5896445.239,4629438,22.73474795,1476.230142,3542206
2005,0,6505092,5309766,23.09130258,1425.525586,3542206
2006,1,8437239.215,5199777,23.54459603,1223.393744,3542206
2007,1,6239480.993,3325806,23.86975472,1281.225515,3542206
2008,1,6950313.733,3916440,23.06880047,1166.831492,3542206
2009,1,6532923.671,3347289,23.19517642,1640.94022,3542206
2010,1,8975786.938,4154337,22.71925068,1206.948178,3542206
2011,1,10978913.95,4385700,22.61698949,1129.456355,3542206
2012,1,15913632.83,6607062,22.62114571,1634.08903,3542206
2013,1,16018775.94,7249572,21.64368169,1456.464763,3542206
2014,1,14130054.01,7709427,22.70011512,1209.194991,3542206
1990,0,63021.32624,120681,16.43413413,1065.679444,3542305
1991,0,27711.65292,104148,16.27842522,1492.340289,3542305
1992,0,80327.23851,109098,17.82825362,1319.117412,3542305
1993,0,60087.09372,35739,19.60157976,1122.185608,3542305
1994,0,58562.32277,61578,19.84874867,1124.920243,3542305
1995,0,82648.5501,85041,20.24834153,1681.565383,3542305
1996,0,23372.64503,17820,20.2041923,1506.048642,3542305
1997,0,98776.99981,99990,20.69708146,1480.813764,3542305
1998,0,39965.66093,79101,20.77159411,1350.603124,3542305
1999,0,42987.76122,95931,20.12497243,976.8618704,3542305
2000,0,121604.7225,89100,20.42785145,1551.741618,3542305
2001,0,170562.7924,80289,20.8295385,1402.622884,3542305
2002,0,105581.4427,69894,21.38091226,1191.034208,3542305
2003,0,84538.91572,20691,20.6850595,1228.112331,3542305
2004,0,55926.04232,19800,20.09893842,1408.846782,3542305
2005,0,57024,37818,20.77004613,1217.624992,3542305
2006,1,55066.09638,37818,20.50585078,1380.524826,3542305
2007,1,31913.43456,11187,20.72521716,1228.945209,3542305
2008,1,42791.95105,35739,20.09351243,1361.32011,3542305
2009,1,,0,19.97189455,2054.986394,3542305
2010,1,33462.29949,13563,19.61457119,1571.717555,3542305
2011,1,26752.02443,4257,20.21216608,1384.518256,3542305
2012,1,,2970,20.14557087,1380.178298,3542305
2013,1,,990,20.6912689,1662.036259,3542305
2014,1,,0,21.12258393,1042.868593,3542305
1990,0,310236.7471,495000,22.91581227,1377.886234,3542404
1991,0,193489.0061,460350,23.33165195,1074.662962,3542404
1992,0,373076.7758,410850,22.81296624,1473.009944,3542404
1993,0,657731.3995,398871,23.07244452,1280.087265,3542404
1994,0,349233.7853,260271,23.68804687,1266.873605,3542404
1995,0,336982.4941,231165,23.64560456,1308.560917,3542404
1996,0,480120.5173,292644,23.15463899,1439.301831,3542404
1997,0,433402.5765,313929,23.37905928,1511.315493,3542404
1998,0,410165.5082,279576,23.24477328,1674.145362,3542404
1999,0,376981.8912,292050,23.34434399,1298.637342,3542404
2000,0,515982.6729,273537,23.27652844,1352.906529,3542404
2001,0,574938.1948,292248,23.60433957,1176.910302,3542404
2002,0,652278.5738,349965,24.53629353,1199.114526,3542404
2003,0,446835.4416,291357,23.55801992,1354.620533,3542404
2004,0,521291.4648,297891,22.93937193,1385.467626,3542404
2005,0,642114,319770,23.01352419,1235.441669,3542404
2006,1,985424.6923,326007,23.91881761,1228.461955,3542404
2007,1,681059.6626,300960,24.2393658,1297.401712,3542404
2008,1,801866.4661,312840,23.44809824,1080.145441,3542404
2009,1,485341.9039,283437,23.54881695,1882.779919,3542404
2010,1,481331.0678,283437,23.00998847,1329.557044,3542404
2011,1,742173.8818,308286,22.72480075,1302.481559,3542404
2012,1,1060163.553,485496,22.67045264,1638.956445,3542404
2013,1,987350.1463,387486,21.63227068,1532.986526,3542404
2014,1,609561.241,377586,22.76333839,1123.146186,3542404
1990,0,427848.9789,627858,22.52834359,1484.770181,3542503
1991,0,401468.0775,736758,22.5458294,1485.429853,3542503
1992,0,1014809.093,423522,22.49226466,1129.012738,3542503
1993,0,514213.436,301752,22.37555527,1312.49745,3542503
